name,time,application,num_replicas,batch_size,duration,num_task
inference-imagenet-2390,41498,infer-imagenet-1,1,1,9.0,9742
inference-deepspeech2-2391,41511,infer-deepspeech2-1,1,1,6.0,728
inference-deepspeech2-2392,41513,infer-deepspeech2-1,1,1,1.0,487
inference-ncf-2393,41532,infer-ncf-1,1,1,8.0,2420
inference-yolov3-2394,41565,infer-yolov3-1,1,1,8.0,4368
inference-ncf-2395,41633,infer-ncf-1,1,1,6.0,4692
inference-bert-2396,41652,infer-bert-1,1,1,1.0,1932
inference-imagenet-2397,41664,infer-imagenet-1,1,1,5.0,3278
inference-cifar10-2398,41667,infer-cifar10-1,1,1,8.0,9448
inference-bert-2399,41668,infer-bert-1,1,1,7.0,4835
inference-yolov3-2400,41672,infer-yolov3-1,1,1,3.0,1217
inference-imagenet-2401,41686,infer-imagenet-1,1,1,5.0,441
inference-bert-2402,41686,infer-bert-1,1,1,9.0,181
inference-deepspeech2-2403,41688,infer-deepspeech2-1,1,1,3.0,161
inference-yolov3-2404,41693,infer-yolov3-1,1,1,2.0,2581
inference-bert-2405,41712,infer-bert-1,1,1,3.0,4851
inference-imagenet-2406,41725,infer-imagenet-1,1,1,5.0,8734
inference-deepspeech2-2407,41725,infer-deepspeech2-1,1,1,1.0,227
inference-ncf-2408,41740,infer-ncf-1,1,1,2.0,2849
inference-cifar10-2409,41755,infer-cifar10-1,1,1,1.0,3253
inference-cifar10-2410,41771,infer-cifar10-1,1,1,3.0,7180
inference-deepspeech2-2411,41775,infer-deepspeech2-1,1,1,4.0,726
inference-ncf-2412,41781,infer-ncf-1,1,1,3.0,1843
inference-ncf-2413,41886,infer-ncf-1,1,1,4.0,180
inference-deepspeech2-2414,41928,infer-deepspeech2-1,1,1,2.0,584
inference-cifar10-2415,41987,infer-cifar10-1,1,1,9.0,7715
inference-imagenet-2416,42001,infer-imagenet-1,1,1,4.0,7792
inference-yolov3-2417,42004,infer-yolov3-1,1,1,2.0,1489
inference-cifar10-2418,42025,infer-cifar10-1,1,1,4.0,3867
inference-imagenet-2419,42050,infer-imagenet-1,1,1,4.0,6781
inference-bert-2420,42102,infer-bert-1,1,1,9.0,1932
inference-yolov3-2421,42125,infer-yolov3-1,1,1,5.0,3286
inference-deepspeech2-2422,42142,infer-deepspeech2-1,1,1,7.0,646
inference-imagenet-2423,42144,infer-imagenet-1,1,1,7.0,9648
inference-bert-2424,42177,infer-bert-1,1,1,3.0,2651
inference-bert-2425,42216,infer-bert-1,1,1,1.0,3547
inference-yolov3-2426,42232,infer-yolov3-1,1,1,9.0,1626
inference-imagenet-2427,42245,infer-imagenet-1,1,1,3.0,7344
inference-yolov3-2428,42266,infer-yolov3-1,1,1,4.0,1003
inference-imagenet-2429,42284,infer-imagenet-1,1,1,2.0,1001
inference-yolov3-2430,42295,infer-yolov3-1,1,1,3.0,1985
inference-ncf-2431,42297,infer-ncf-1,1,1,4.0,831
inference-bert-2432,42299,infer-bert-1,1,1,9.0,4514
inference-cifar10-2433,42317,infer-cifar10-1,1,1,2.0,2027
inference-cifar10-2434,42364,infer-cifar10-1,1,1,7.0,5285
inference-deepspeech2-2435,42364,infer-deepspeech2-1,1,1,7.0,630
inference-bert-2436,42419,infer-bert-1,1,1,1.0,872
inference-cifar10-2437,42447,infer-cifar10-1,1,1,3.0,7658
inference-deepspeech2-2438,42461,infer-deepspeech2-1,1,1,5.0,431
inference-imagenet-2439,42487,infer-imagenet-1,1,1,7.0,8679
inference-yolov3-2440,42497,infer-yolov3-1,1,1,5.0,4736
inference-yolov3-2441,42503,infer-yolov3-1,1,1,2.0,4974
inference-cifar10-2442,42504,infer-cifar10-1,1,1,3.0,7950
inference-imagenet-2443,42508,infer-imagenet-1,1,1,9.0,1104
inference-ncf-2444,42517,infer-ncf-1,1,1,7.0,1997
inference-imagenet-2445,42518,infer-imagenet-1,1,1,1.0,4022
inference-deepspeech2-2446,42538,infer-deepspeech2-1,1,1,5.0,762
inference-cifar10-2447,42540,infer-cifar10-1,1,1,2.0,3253
inference-yolov3-2448,42542,infer-yolov3-1,1,1,4.0,1104
inference-cifar10-2449,42545,infer-cifar10-1,1,1,8.0,8438
inference-bert-2450,42592,infer-bert-1,1,1,6.0,207
inference-deepspeech2-2451,42597,infer-deepspeech2-1,1,1,5.0,49
inference-ncf-2452,42601,infer-ncf-1,1,1,8.0,3091
inference-ncf-2453,42602,infer-ncf-1,1,1,1.0,2193
inference-deepspeech2-2454,42633,infer-deepspeech2-1,1,1,6.0,507
inference-cifar10-2455,42637,infer-cifar10-1,1,1,8.0,5123
inference-ncf-2456,42649,infer-ncf-1,1,1,3.0,4826
inference-imagenet-2457,42701,infer-imagenet-1,1,1,7.0,525
inference-deepspeech2-2458,42704,infer-deepspeech2-1,1,1,3.0,333
inference-ncf-2459,42722,infer-ncf-1,1,1,2.0,943
inference-bert-2460,42747,infer-bert-1,1,1,5.0,351
inference-ncf-2461,42749,infer-ncf-1,1,1,4.0,2119
inference-ncf-2462,42812,infer-ncf-1,1,1,4.0,1068
inference-bert-2463,42814,infer-bert-1,1,1,5.0,1463
inference-deepspeech2-2464,42854,infer-deepspeech2-1,1,1,7.0,360
inference-cifar10-2465,42876,infer-cifar10-1,1,1,3.0,2843
inference-yolov3-2466,42925,infer-yolov3-1,1,1,9.0,3204
inference-deepspeech2-2467,42934,infer-deepspeech2-1,1,1,3.0,514
inference-yolov3-2468,42955,infer-yolov3-1,1,1,2.0,3308
inference-ncf-2469,42998,infer-ncf-1,1,1,7.0,330
inference-yolov3-2470,43001,infer-yolov3-1,1,1,8.0,4056
inference-deepspeech2-2471,43018,infer-deepspeech2-1,1,1,1.0,955
inference-deepspeech2-2472,43024,infer-deepspeech2-1,1,1,6.0,126
inference-cifar10-2473,43038,infer-cifar10-1,1,1,6.0,3172
inference-imagenet-2474,43045,infer-imagenet-1,1,1,8.0,8877
inference-yolov3-2475,43055,infer-yolov3-1,1,1,2.0,1985
inference-imagenet-2476,43099,infer-imagenet-1,1,1,9.0,7009
inference-bert-2477,43100,infer-bert-1,1,1,3.0,731
inference-yolov3-2478,43103,infer-yolov3-1,1,1,6.0,979
inference-bert-2479,43134,infer-bert-1,1,1,9.0,351
inference-deepspeech2-2480,43150,infer-deepspeech2-1,1,1,8.0,638
inference-deepspeech2-2481,43166,infer-deepspeech2-1,1,1,4.0,222
inference-bert-2482,43170,infer-bert-1,1,1,2.0,1721
inference-ncf-2483,43184,infer-ncf-1,1,1,1.0,4484
inference-yolov3-2484,43211,infer-yolov3-1,1,1,9.0,4646
inference-deepspeech2-2485,43219,infer-deepspeech2-1,1,1,7.0,322
inference-deepspeech2-2486,43269,infer-deepspeech2-1,1,1,3.0,726
inference-imagenet-2487,43312,infer-imagenet-1,1,1,6.0,8954
inference-imagenet-2488,43318,infer-imagenet-1,1,1,8.0,8024
inference-yolov3-2489,43318,infer-yolov3-1,1,1,4.0,2447
inference-yolov3-2490,43350,infer-yolov3-1,1,1,7.0,1087
inference-imagenet-2491,43355,infer-imagenet-1,1,1,5.0,5876
inference-ncf-2492,43366,infer-ncf-1,1,1,6.0,585
inference-yolov3-2493,43368,infer-yolov3-1,1,1,3.0,1675
inference-imagenet-2494,43385,infer-imagenet-1,1,1,2.0,4444
inference-bert-2495,43400,infer-bert-1,1,1,9.0,2012
inference-imagenet-2496,43429,infer-imagenet-1,1,1,5.0,3573
inference-bert-2497,43431,infer-bert-1,1,1,2.0,181
inference-deepspeech2-2498,43433,infer-deepspeech2-1,1,1,7.0,98
inference-yolov3-2499,43446,infer-yolov3-1,1,1,7.0,4750
inference-yolov3-2500,43480,infer-yolov3-1,1,1,9.0,2858
inference-cifar10-2501,43485,infer-cifar10-1,1,1,5.0,2044
inference-imagenet-2502,43492,infer-imagenet-1,1,1,3.0,8734
inference-deepspeech2-2503,43496,infer-deepspeech2-1,1,1,7.0,767
inference-bert-2504,43505,infer-bert-1,1,1,9.0,3047
inference-cifar10-2505,43515,infer-cifar10-1,1,1,4.0,7677
inference-bert-2506,43540,infer-bert-1,1,1,6.0,4918
inference-ncf-2507,43558,infer-ncf-1,1,1,3.0,1937
inference-deepspeech2-2508,43560,infer-deepspeech2-1,1,1,3.0,188
inference-bert-2509,43591,infer-bert-1,1,1,5.0,458
inference-cifar10-2510,43612,infer-cifar10-1,1,1,3.0,2044
inference-ncf-2511,43618,infer-ncf-1,1,1,9.0,1934
inference-imagenet-2512,43655,infer-imagenet-1,1,1,7.0,8679
inference-yolov3-2513,43660,infer-yolov3-1,1,1,6.0,162
inference-deepspeech2-2514,43666,infer-deepspeech2-1,1,1,6.0,75
inference-yolov3-2515,43700,infer-yolov3-1,1,1,9.0,4165
inference-bert-2516,43712,infer-bert-1,1,1,7.0,2291
inference-cifar10-2517,43767,infer-cifar10-1,1,1,6.0,3521
inference-ncf-2518,43784,infer-ncf-1,1,1,5.0,943
inference-yolov3-2519,43785,infer-yolov3-1,1,1,7.0,576
inference-bert-2520,43801,infer-bert-1,1,1,6.0,4315
inference-imagenet-2521,43812,infer-imagenet-1,1,1,3.0,7545
inference-ncf-2522,43850,infer-ncf-1,1,1,5.0,2575
inference-yolov3-2523,43887,infer-yolov3-1,1,1,5.0,124
inference-deepspeech2-2524,43912,infer-deepspeech2-1,1,1,8.0,145
inference-ncf-2525,43918,infer-ncf-1,1,1,6.0,2357
inference-yolov3-2526,43934,infer-yolov3-1,1,1,6.0,2923
inference-yolov3-2527,43950,infer-yolov3-1,1,1,1.0,3374
inference-cifar10-2528,43967,infer-cifar10-1,1,1,9.0,3048
inference-yolov3-2529,43990,infer-yolov3-1,1,1,8.0,3250
inference-cifar10-2530,44051,infer-cifar10-1,1,1,9.0,895
inference-cifar10-2531,44092,infer-cifar10-1,1,1,7.0,2063
inference-bert-2532,44101,infer-bert-1,1,1,8.0,1932
inference-imagenet-2533,44124,infer-imagenet-1,1,1,8.0,7545
inference-deepspeech2-2534,44136,infer-deepspeech2-1,1,1,9.0,747
inference-bert-2535,44141,infer-bert-1,1,1,2.0,4336
inference-bert-2536,44186,infer-bert-1,1,1,5.0,1216
inference-deepspeech2-2537,44195,infer-deepspeech2-1,1,1,9.0,360
inference-imagenet-2538,44196,infer-imagenet-1,1,1,7.0,9342
inference-imagenet-2539,44230,infer-imagenet-1,1,1,4.0,1955
inference-yolov3-2540,44240,infer-yolov3-1,1,1,1.0,1080
inference-deepspeech2-2541,44258,infer-deepspeech2-1,1,1,6.0,294
inference-imagenet-2542,44314,infer-imagenet-1,1,1,2.0,7344
inference-bert-2543,44344,infer-bert-1,1,1,9.0,4058
inference-imagenet-2544,44386,infer-imagenet-1,1,1,6.0,787
inference-yolov3-2545,44415,infer-yolov3-1,1,1,1.0,8
inference-bert-2546,44427,infer-bert-1,1,1,5.0,742
inference-imagenet-2547,44488,infer-imagenet-1,1,1,7.0,1616
inference-ncf-2548,44499,infer-ncf-1,1,1,1.0,904
inference-deepspeech2-2549,44499,infer-deepspeech2-1,1,1,9.0,188
inference-ncf-2550,44500,infer-ncf-1,1,1,8.0,2445
inference-ncf-2551,44519,infer-ncf-1,1,1,8.0,1010
inference-cifar10-2552,44525,infer-cifar10-1,1,1,1.0,7715
inference-bert-2553,44528,infer-bert-1,1,1,3.0,872
inference-bert-2554,44583,infer-bert-1,1,1,9.0,1521
inference-deepspeech2-2555,44620,infer-deepspeech2-1,1,1,8.0,977
inference-imagenet-2556,44642,infer-imagenet-1,1,1,9.0,3573
inference-imagenet-2557,44665,infer-imagenet-1,1,1,7.0,655
inference-ncf-2558,44672,infer-ncf-1,1,1,2.0,2849
inference-ncf-2559,44682,infer-ncf-1,1,1,1.0,3032
inference-ncf-2560,44727,infer-ncf-1,1,1,5.0,2141
inference-ncf-2561,44774,infer-ncf-1,1,1,6.0,1843
inference-ncf-2562,44779,infer-ncf-1,1,1,9.0,1839
inference-deepspeech2-2563,44792,infer-deepspeech2-1,1,1,8.0,747
inference-yolov3-2564,44794,infer-yolov3-1,1,1,5.0,3217
inference-ncf-2565,44812,infer-ncf-1,1,1,9.0,1937
inference-yolov3-2566,44814,infer-yolov3-1,1,1,1.0,4373
inference-yolov3-2567,44890,infer-yolov3-1,1,1,9.0,72
inference-ncf-2568,44900,infer-ncf-1,1,1,6.0,625
inference-ncf-2570,44917,infer-ncf-1,1,1,7.0,1367
inference-ncf-2569,44917,infer-ncf-1,1,1,2.0,2105
inference-deepspeech2-2571,44923,infer-deepspeech2-1,1,1,7.0,241
inference-ncf-2572,44947,infer-ncf-1,1,1,3.0,2620
inference-yolov3-2573,44989,infer-yolov3-1,1,1,8.0,4373
inference-imagenet-2574,44991,infer-imagenet-1,1,1,6.0,4747
inference-deepspeech2-2575,44993,infer-deepspeech2-1,1,1,3.0,731
inference-ncf-2576,45008,infer-ncf-1,1,1,7.0,1997
inference-deepspeech2-2577,45029,infer-deepspeech2-1,1,1,5.0,461
inference-deepspeech2-2578,45044,infer-deepspeech2-1,1,1,6.0,169
inference-yolov3-2579,45045,infer-yolov3-1,1,1,9.0,2447
inference-cifar10-2580,45052,infer-cifar10-1,1,1,7.0,2398
inference-yolov3-2581,45053,infer-yolov3-1,1,1,4.0,977
inference-bert-2582,45057,infer-bert-1,1,1,8.0,3350
inference-deepspeech2-2583,45063,infer-deepspeech2-1,1,1,3.0,241
inference-deepspeech2-2584,45126,infer-deepspeech2-1,1,1,8.0,244
inference-ncf-2585,45129,infer-ncf-1,1,1,7.0,258
inference-ncf-2586,45148,infer-ncf-1,1,1,3.0,4655
inference-cifar10-2587,45165,infer-cifar10-1,1,1,5.0,7677
inference-deepspeech2-2588,45173,infer-deepspeech2-1,1,1,2.0,181
inference-imagenet-2589,45179,infer-imagenet-1,1,1,9.0,6923
inference-imagenet-2590,45203,infer-imagenet-1,1,1,9.0,4963
inference-imagenet-2591,45206,infer-imagenet-1,1,1,1.0,1935
inference-cifar10-2592,45215,infer-cifar10-1,1,1,2.0,8000
inference-yolov3-2593,45263,infer-yolov3-1,1,1,2.0,1217
inference-yolov3-2594,45274,infer-yolov3-1,1,1,5.0,395
inference-bert-2595,45275,infer-bert-1,1,1,4.0,3258
inference-bert-2596,45281,infer-bert-1,1,1,1.0,4827
inference-ncf-2597,45307,infer-ncf-1,1,1,8.0,1400
inference-cifar10-2598,45358,infer-cifar10-1,1,1,2.0,6105
inference-ncf-2599,45361,infer-ncf-1,1,1,5.0,3122
inference-yolov3-2600,45376,infer-yolov3-1,1,1,3.0,1847
inference-bert-2601,45398,infer-bert-1,1,1,9.0,664
inference-ncf-2602,45443,infer-ncf-1,1,1,9.0,2091
inference-yolov3-2603,45462,infer-yolov3-1,1,1,3.0,1981
inference-deepspeech2-2604,45479,infer-deepspeech2-1,1,1,5.0,959
inference-deepspeech2-2605,45483,infer-deepspeech2-1,1,1,8.0,373
inference-imagenet-2606,45486,infer-imagenet-1,1,1,2.0,2341
inference-bert-2607,45499,infer-bert-1,1,1,1.0,4075
inference-ncf-2608,45526,infer-ncf-1,1,1,6.0,2420
inference-cifar10-2609,45560,infer-cifar10-1,1,1,6.0,5397
inference-deepspeech2-2610,45586,infer-deepspeech2-1,1,1,5.0,405
inference-deepspeech2-2611,45610,infer-deepspeech2-1,1,1,7.0,971
inference-ncf-2612,45614,infer-ncf-1,1,1,7.0,500
inference-ncf-2613,45617,infer-ncf-1,1,1,6.0,2860
inference-bert-2614,45629,infer-bert-1,1,1,4.0,3276
inference-imagenet-2615,45656,infer-imagenet-1,1,1,4.0,9023
inference-ncf-2616,45680,infer-ncf-1,1,1,8.0,539
inference-bert-2617,45707,infer-bert-1,1,1,7.0,1788
inference-deepspeech2-2618,45729,infer-deepspeech2-1,1,1,7.0,903
inference-imagenet-2619,45753,infer-imagenet-1,1,1,9.0,8024
inference-deepspeech2-2620,45767,infer-deepspeech2-1,1,1,2.0,959
inference-ncf-2621,45769,infer-ncf-1,1,1,2.0,3595
inference-deepspeech2-2622,45793,infer-deepspeech2-1,1,1,9.0,160
inference-bert-2623,45806,infer-bert-1,1,1,5.0,1521
inference-bert-2624,45822,infer-bert-1,1,1,3.0,1463
inference-imagenet-2625,45846,infer-imagenet-1,1,1,9.0,9984
inference-deepspeech2-2626,45848,infer-deepspeech2-1,1,1,7.0,791
inference-deepspeech2-2627,45876,infer-deepspeech2-1,1,1,8.0,126
inference-yolov3-2628,45878,infer-yolov3-1,1,1,6.0,3286
inference-ncf-2629,45893,infer-ncf-1,1,1,1.0,1042
inference-imagenet-2630,45894,infer-imagenet-1,1,1,1.0,5362
inference-cifar10-2631,45895,infer-cifar10-1,1,1,3.0,7715
inference-bert-2632,45910,infer-bert-1,1,1,7.0,477
inference-bert-2633,45919,infer-bert-1,1,1,3.0,3599
inference-imagenet-2634,45953,infer-imagenet-1,1,1,7.0,1956
inference-deepspeech2-2635,45960,infer-deepspeech2-1,1,1,5.0,726
inference-deepspeech2-2636,45963,infer-deepspeech2-1,1,1,8.0,963
inference-yolov3-2637,45963,infer-yolov3-1,1,1,2.0,4165
inference-yolov3-2638,46004,infer-yolov3-1,1,1,8.0,2103
inference-cifar10-2639,46007,infer-cifar10-1,1,1,2.0,2483
inference-yolov3-2640,46021,infer-yolov3-1,1,1,8.0,2074
inference-deepspeech2-2641,46038,infer-deepspeech2-1,1,1,7.0,161
inference-cifar10-2642,46064,infer-cifar10-1,1,1,1.0,6105
inference-deepspeech2-2643,46077,infer-deepspeech2-1,1,1,7.0,573
inference-ncf-2644,46095,infer-ncf-1,1,1,9.0,2016
inference-bert-2645,46100,infer-bert-1,1,1,4.0,164
inference-imagenet-2646,46140,infer-imagenet-1,1,1,6.0,9648
inference-cifar10-2647,46160,infer-cifar10-1,1,1,5.0,9597
inference-deepspeech2-2648,46161,infer-deepspeech2-1,1,1,1.0,487
inference-ncf-2649,46180,infer-ncf-1,1,1,5.0,3117
inference-yolov3-2650,46231,infer-yolov3-1,1,1,8.0,4761
inference-deepspeech2-2651,46240,infer-deepspeech2-1,1,1,3.0,977
inference-deepspeech2-2652,46259,infer-deepspeech2-1,1,1,3.0,701
inference-yolov3-2653,46286,infer-yolov3-1,1,1,3.0,2630
inference-cifar10-2654,46295,infer-cifar10-1,1,1,4.0,9597
inference-cifar10-2655,46306,infer-cifar10-1,1,1,3.0,2843
inference-cifar10-2656,46315,infer-cifar10-1,1,1,4.0,4231
inference-imagenet-2657,46329,infer-imagenet-1,1,1,4.0,7984
inference-cifar10-2658,46355,infer-cifar10-1,1,1,6.0,3867
inference-bert-2659,46368,infer-bert-1,1,1,2.0,1175
inference-ncf-2660,46376,infer-ncf-1,1,1,3.0,3989
inference-bert-2661,46378,infer-bert-1,1,1,7.0,4514
inference-deepspeech2-2662,46386,infer-deepspeech2-1,1,1,5.0,259
inference-yolov3-2663,46398,infer-yolov3-1,1,1,5.0,1626
inference-ncf-2664,46405,infer-ncf-1,1,1,9.0,2357
inference-bert-2665,46418,infer-bert-1,1,1,8.0,4693
inference-deepspeech2-2666,46430,infer-deepspeech2-1,1,1,2.0,431
inference-ncf-2667,46442,infer-ncf-1,1,1,7.0,3146
inference-yolov3-2668,46459,infer-yolov3-1,1,1,4.0,1003
inference-deepspeech2-2669,46483,infer-deepspeech2-1,1,1,8.0,784
inference-bert-2670,46493,infer-bert-1,1,1,1.0,1190
inference-bert-2671,46495,infer-bert-1,1,1,5.0,1667
inference-deepspeech2-2672,46507,infer-deepspeech2-1,1,1,3.0,47
inference-yolov3-2673,46508,infer-yolov3-1,1,1,1.0,178
inference-cifar10-2674,46513,infer-cifar10-1,1,1,9.0,9597
inference-yolov3-2675,46518,infer-yolov3-1,1,1,7.0,4594
inference-yolov3-2676,46556,infer-yolov3-1,1,1,1.0,769
inference-bert-2677,46567,infer-bert-1,1,1,3.0,351
inference-deepspeech2-2678,46608,infer-deepspeech2-1,1,1,3.0,747
inference-imagenet-2679,46614,infer-imagenet-1,1,1,8.0,1553
inference-cifar10-2680,46615,infer-cifar10-1,1,1,1.0,3172
inference-ncf-2681,46639,infer-ncf-1,1,1,8.0,4791
inference-deepspeech2-2682,46640,infer-deepspeech2-1,1,1,3.0,177
inference-cifar10-2683,46656,infer-cifar10-1,1,1,2.0,2063
inference-yolov3-2684,46657,infer-yolov3-1,1,1,3.0,3313
inference-yolov3-2685,46665,infer-yolov3-1,1,1,6.0,4329
inference-yolov3-2686,46685,infer-yolov3-1,1,1,6.0,1635
inference-cifar10-2687,46695,infer-cifar10-1,1,1,5.0,8434
inference-yolov3-2688,46706,infer-yolov3-1,1,1,2.0,1648
inference-yolov3-2689,46725,infer-yolov3-1,1,1,6.0,2923
inference-yolov3-2690,46725,infer-yolov3-1,1,1,9.0,296
inference-imagenet-2691,46739,infer-imagenet-1,1,1,3.0,7958
inference-imagenet-2692,46742,infer-imagenet-1,1,1,8.0,867
inference-yolov3-2693,46752,infer-yolov3-1,1,1,4.0,1985
inference-yolov3-2694,46762,infer-yolov3-1,1,1,4.0,1675
inference-yolov3-2695,46768,infer-yolov3-1,1,1,2.0,2627
inference-deepspeech2-2696,46770,infer-deepspeech2-1,1,1,2.0,354
inference-bert-2697,46789,infer-bert-1,1,1,6.0,4283
inference-ncf-2698,46794,infer-ncf-1,1,1,6.0,1367
inference-imagenet-2699,46794,infer-imagenet-1,1,1,8.0,4000
inference-ncf-2700,46852,infer-ncf-1,1,1,6.0,4826
inference-ncf-2701,46855,infer-ncf-1,1,1,2.0,640
inference-ncf-2702,46860,infer-ncf-1,1,1,9.0,4655
inference-yolov3-2703,46904,infer-yolov3-1,1,1,2.0,576
inference-yolov3-2704,46911,infer-yolov3-1,1,1,7.0,2581
inference-imagenet-2705,46916,infer-imagenet-1,1,1,3.0,7792
inference-cifar10-2706,46922,infer-cifar10-1,1,1,1.0,7852
inference-bert-2707,46968,infer-bert-1,1,1,6.0,4835
inference-ncf-2708,46978,infer-ncf-1,1,1,2.0,4355
inference-imagenet-2709,46981,infer-imagenet-1,1,1,4.0,6923
inference-yolov3-2710,46989,infer-yolov3-1,1,1,7.0,4594
inference-ncf-2711,47010,infer-ncf-1,1,1,8.0,3732
inference-imagenet-2712,47063,infer-imagenet-1,1,1,9.0,5876
inference-imagenet-2713,47065,infer-imagenet-1,1,1,2.0,3897
inference-yolov3-2714,47067,infer-yolov3-1,1,1,9.0,3217
inference-cifar10-2715,47074,infer-cifar10-1,1,1,1.0,3867
inference-imagenet-2716,47105,infer-imagenet-1,1,1,6.0,441
inference-imagenet-2717,47117,infer-imagenet-1,1,1,6.0,3881
inference-imagenet-2718,47121,infer-imagenet-1,1,1,2.0,3162
inference-imagenet-2719,47129,infer-imagenet-1,1,1,1.0,8273
inference-bert-2720,47163,infer-bert-1,1,1,3.0,956
inference-deepspeech2-2721,47192,infer-deepspeech2-1,1,1,6.0,921
inference-yolov3-2722,47228,infer-yolov3-1,1,1,8.0,118
inference-cifar10-2723,47232,infer-cifar10-1,1,1,5.0,2472
inference-yolov3-2724,47236,infer-yolov3-1,1,1,7.0,4594
inference-deepspeech2-2725,47252,infer-deepspeech2-1,1,1,8.0,921
inference-deepspeech2-2726,47308,infer-deepspeech2-1,1,1,6.0,232
inference-deepspeech2-2727,47331,infer-deepspeech2-1,1,1,8.0,322
inference-ncf-2728,47342,infer-ncf-1,1,1,7.0,1558
inference-bert-2729,47343,infer-bert-1,1,1,2.0,1997
inference-imagenet-2730,47344,infer-imagenet-1,1,1,3.0,8956
inference-bert-2731,47350,infer-bert-1,1,1,2.0,1788
inference-bert-2732,47391,infer-bert-1,1,1,8.0,458
inference-ncf-2733,47393,infer-ncf-1,1,1,5.0,137
inference-deepspeech2-2734,47423,infer-deepspeech2-1,1,1,7.0,373
inference-deepspeech2-2735,47440,infer-deepspeech2-1,1,1,7.0,405
inference-imagenet-2736,47463,infer-imagenet-1,1,1,1.0,4171
inference-yolov3-2737,47514,infer-yolov3-1,1,1,4.0,2447
inference-deepspeech2-2738,47527,infer-deepspeech2-1,1,1,9.0,183
inference-bert-2739,47535,infer-bert-1,1,1,9.0,4625
inference-cifar10-2740,47562,infer-cifar10-1,1,1,3.0,7950
inference-deepspeech2-2741,47577,infer-deepspeech2-1,1,1,5.0,75
inference-ncf-2742,47578,infer-ncf-1,1,1,8.0,4160
inference-bert-2743,47602,infer-bert-1,1,1,5.0,4110
inference-imagenet-2744,47610,infer-imagenet-1,1,1,6.0,4171
inference-deepspeech2-2745,47619,infer-deepspeech2-1,1,1,1.0,5
inference-imagenet-2746,47630,infer-imagenet-1,1,1,1.0,543
inference-deepspeech2-2747,47637,infer-deepspeech2-1,1,1,7.0,431
inference-yolov3-2748,47680,infer-yolov3-1,1,1,7.0,2944
inference-imagenet-2749,47682,infer-imagenet-1,1,1,8.0,2806
inference-bert-2750,47685,infer-bert-1,1,1,9.0,3735
inference-ncf-2751,47704,infer-ncf-1,1,1,2.0,2953
inference-bert-2752,47710,infer-bert-1,1,1,1.0,3024
inference-yolov3-2753,47724,infer-yolov3-1,1,1,3.0,2447
inference-deepspeech2-2754,47726,infer-deepspeech2-1,1,1,6.0,747
inference-cifar10-2755,47757,infer-cifar10-1,1,1,7.0,7495
inference-yolov3-2756,47775,infer-yolov3-1,1,1,7.0,2103
inference-bert-2757,47778,infer-bert-1,1,1,8.0,303
inference-deepspeech2-2758,47785,infer-deepspeech2-1,1,1,9.0,487
inference-yolov3-2759,47816,infer-yolov3-1,1,1,7.0,3998
inference-deepspeech2-2760,47832,infer-deepspeech2-1,1,1,3.0,587
inference-deepspeech2-2761,47856,infer-deepspeech2-1,1,1,5.0,116
inference-cifar10-2762,47865,infer-cifar10-1,1,1,4.0,7658
inference-deepspeech2-2763,47928,infer-deepspeech2-1,1,1,1.0,686
inference-bert-2764,47935,infer-bert-1,1,1,4.0,3047
inference-imagenet-2765,47943,infer-imagenet-1,1,1,1.0,2737
inference-imagenet-2766,47952,infer-imagenet-1,1,1,6.0,1493
inference-deepspeech2-2767,48007,infer-deepspeech2-1,1,1,2.0,432
inference-cifar10-2768,48023,infer-cifar10-1,1,1,7.0,6590
inference-imagenet-2769,48042,infer-imagenet-1,1,1,7.0,5362
inference-deepspeech2-2770,48074,infer-deepspeech2-1,1,1,6.0,581
inference-cifar10-2771,48109,infer-cifar10-1,1,1,2.0,7962
inference-cifar10-2772,48127,infer-cifar10-1,1,1,2.0,4283
inference-bert-2773,48130,infer-bert-1,1,1,8.0,3821
inference-cifar10-2774,48153,infer-cifar10-1,1,1,8.0,722
inference-ncf-2775,48170,infer-ncf-1,1,1,2.0,2575
inference-ncf-2776,48181,infer-ncf-1,1,1,7.0,1010
inference-deepspeech2-2777,48205,infer-deepspeech2-1,1,1,9.0,514
inference-imagenet-2778,48210,infer-imagenet-1,1,1,1.0,9279
inference-cifar10-2779,48237,infer-cifar10-1,1,1,1.0,9295
inference-imagenet-2780,48289,infer-imagenet-1,1,1,8.0,4503
inference-bert-2781,48304,infer-bert-1,1,1,7.0,3333
inference-imagenet-2782,48306,infer-imagenet-1,1,1,7.0,2465
inference-ncf-2783,48338,infer-ncf-1,1,1,2.0,1042
inference-deepspeech2-2784,48349,infer-deepspeech2-1,1,1,5.0,373
inference-bert-2785,48351,infer-bert-1,1,1,2.0,1551
inference-cifar10-2786,48414,infer-cifar10-1,1,1,4.0,6105
inference-ncf-2787,48417,infer-ncf-1,1,1,2.0,1099
inference-yolov3-2788,48425,infer-yolov3-1,1,1,9.0,72
inference-bert-2789,48436,infer-bert-1,1,1,7.0,951
inference-yolov3-2790,48436,infer-yolov3-1,1,1,3.0,2627
inference-deepspeech2-2791,48447,infer-deepspeech2-1,1,1,5.0,177
inference-imagenet-2792,48479,infer-imagenet-1,1,1,5.0,8916
inference-yolov3-2793,48482,infer-yolov3-1,1,1,4.0,38
