name,time,application,num_replicas,batch_size,duration,num_task
inference-yolov3-13728,47242,infer-yolov3-2,1,1,12.0,3593
inference-bert-13729,47247,infer-bert-2,1,1,16.0,3333
inference-yolov3-13730,47248,infer-yolov3-2,1,1,11.0,162
inference-ncf-13731,47260,infer-ncf-2,1,1,13.0,192
inference-ncf-13732,47275,infer-ncf-2,1,1,13.0,3947
inference-imagenet-13733,47280,infer-imagenet-3,1,1,10.0,2341
inference-deepspeech2-13734,47281,infer-deepspeech2-2,1,1,5.0,892
inference-imagenet-13735,47288,infer-imagenet-2,1,1,10.0,943
inference-bert-13736,47298,infer-bert-1,1,1,6.0,3547
inference-deepspeech2-13737,47298,infer-deepspeech2-1,1,1,6.0,354
inference-yolov3-13738,47302,infer-yolov3-3,1,1,9.0,3539
inference-ncf-13739,47315,infer-ncf-2,1,1,9.0,4430
inference-yolov3-13740,47317,infer-yolov3-3,1,1,16.0,467
inference-deepspeech2-13741,47329,infer-deepspeech2-1,1,1,1.0,728
inference-bert-13742,47330,infer-bert-1,1,1,4.0,1381
inference-yolov3-13743,47334,infer-yolov3-3,1,1,7.0,1981
inference-ncf-13744,47340,infer-ncf-2,1,1,16.0,1843
inference-ncf-13745,47350,infer-ncf-2,1,1,13.0,4533
inference-imagenet-13746,47352,infer-imagenet-1,1,1,18.0,533
inference-imagenet-13747,47359,infer-imagenet-1,1,1,10.0,117
inference-yolov3-13748,47366,infer-yolov3-3,1,1,11.0,4974
inference-ncf-13749,47369,infer-ncf-1,1,1,3.0,4301
inference-imagenet-13750,47370,infer-imagenet-1,1,1,12.0,2341
inference-bert-13751,47382,infer-bert-3,1,1,3.0,731
inference-imagenet-13752,47385,infer-imagenet-1,1,1,8.0,4111
inference-imagenet-13753,47398,infer-imagenet-1,1,1,9.0,9039
inference-yolov3-13754,47409,infer-yolov3-2,1,1,3.0,1080
inference-deepspeech2-13755,47414,infer-deepspeech2-3,1,1,18.0,354
inference-cifar10-13756,47415,infer-cifar10-1,1,1,10.0,7677
inference-cifar10-13757,47419,infer-cifar10-3,1,1,19.0,2470
inference-imagenet-13758,47427,infer-imagenet-1,1,1,2.0,7792
inference-deepspeech2-13759,47430,infer-deepspeech2-2,1,1,8.0,98
inference-ncf-13760,47432,infer-ncf-3,1,1,15.0,2849
inference-cifar10-13761,47433,infer-cifar10-2,1,1,13.0,6105
inference-yolov3-13762,47433,infer-yolov3-2,1,1,13.0,1217
inference-imagenet-13763,47437,infer-imagenet-3,1,1,9.0,9602
inference-ncf-13764,47440,infer-ncf-3,1,1,1.0,2950
inference-deepspeech2-13765,47442,infer-deepspeech2-3,1,1,10.0,381
inference-yolov3-13766,47447,infer-yolov3-1,1,1,1.0,3957
inference-imagenet-13767,47449,infer-imagenet-1,1,1,17.0,4876
inference-deepspeech2-13768,47451,infer-deepspeech2-1,1,1,10.0,851
inference-bert-13769,47451,infer-bert-3,1,1,11.0,956
inference-ncf-13770,47456,infer-ncf-1,1,1,14.0,2985
inference-bert-13771,47458,infer-bert-3,1,1,13.0,4009
inference-imagenet-13773,47459,infer-imagenet-3,1,1,17.0,8273
inference-bert-13772,47459,infer-bert-2,1,1,2.0,4048
inference-deepspeech2-13774,47460,infer-deepspeech2-1,1,1,15.0,169
inference-yolov3-13775,47464,infer-yolov3-2,1,1,1.0,1520
inference-ncf-13776,47473,infer-ncf-3,1,1,13.0,3146
inference-cifar10-13777,47474,infer-cifar10-2,1,1,3.0,8127
inference-yolov3-13778,47478,infer-yolov3-3,1,1,10.0,4974
inference-ncf-13779,47482,infer-ncf-1,1,1,4.0,1937
inference-cifar10-13780,47483,infer-cifar10-3,1,1,2.0,8453
inference-bert-13781,47484,infer-bert-2,1,1,12.0,2235
inference-cifar10-13782,47491,infer-cifar10-3,1,1,4.0,3899
inference-imagenet-13783,47492,infer-imagenet-1,1,1,18.0,1680
inference-imagenet-13784,47497,infer-imagenet-3,1,1,2.0,8359
inference-cifar10-13785,47508,infer-cifar10-1,1,1,12.0,7852
inference-bert-13786,47520,infer-bert-3,1,1,1.0,4918
inference-bert-13787,47524,infer-bert-1,1,1,6.0,4030
inference-cifar10-13788,47526,infer-cifar10-3,1,1,5.0,9448
inference-yolov3-13789,47529,infer-yolov3-3,1,1,5.0,3313
inference-deepspeech2-13790,47538,infer-deepspeech2-2,1,1,8.0,912
inference-bert-13791,47542,infer-bert-2,1,1,19.0,1012
inference-deepspeech2-13792,47544,infer-deepspeech2-2,1,1,15.0,728
inference-bert-13793,47547,infer-bert-3,1,1,8.0,1206
inference-cifar10-13794,47547,infer-cifar10-3,1,1,2.0,9877
inference-bert-13795,47553,infer-bert-1,1,1,5.0,847
inference-imagenet-13796,47554,infer-imagenet-1,1,1,10.0,8877
inference-bert-13797,47555,infer-bert-2,1,1,9.0,4009
inference-yolov3-13798,47558,infer-yolov3-2,1,1,17.0,2074
inference-bert-13799,47560,infer-bert-2,1,1,1.0,3912
inference-ncf-13800,47570,infer-ncf-3,1,1,9.0,3146
inference-yolov3-13801,47570,infer-yolov3-1,1,1,13.0,4368
inference-deepspeech2-13802,47572,infer-deepspeech2-3,1,1,19.0,159
inference-imagenet-13803,47572,infer-imagenet-1,1,1,1.0,4503
inference-ncf-13804,47573,infer-ncf-3,1,1,16.0,418
inference-imagenet-13805,47580,infer-imagenet-1,1,1,3.0,8282
inference-cifar10-13806,47582,infer-cifar10-2,1,1,11.0,6098
inference-cifar10-13807,47583,infer-cifar10-1,1,1,19.0,2365
inference-yolov3-13808,47584,infer-yolov3-1,1,1,12.0,1096
inference-ncf-13809,47585,infer-ncf-3,1,1,8.0,3388
inference-bert-13810,47585,infer-bert-3,1,1,8.0,2291
inference-ncf-13811,47591,infer-ncf-3,1,1,8.0,1228
inference-deepspeech2-13812,47591,infer-deepspeech2-3,1,1,16.0,145
inference-cifar10-13813,47595,infer-cifar10-1,1,1,14.0,2470
inference-imagenet-13814,47602,infer-imagenet-2,1,1,14.0,9303
inference-yolov3-13815,47604,infer-yolov3-2,1,1,16.0,3978
inference-yolov3-13816,47610,infer-yolov3-3,1,1,3.0,1489
inference-cifar10-13817,47611,infer-cifar10-2,1,1,6.0,6047
inference-cifar10-13818,47613,infer-cifar10-3,1,1,5.0,9295
inference-cifar10-13819,47615,infer-cifar10-3,1,1,3.0,9122
inference-deepspeech2-13821,47616,infer-deepspeech2-2,1,1,13.0,846
inference-imagenet-13820,47616,infer-imagenet-1,1,1,7.0,4747
inference-ncf-13822,47624,infer-ncf-2,1,1,9.0,2193
inference-deepspeech2-13823,47633,infer-deepspeech2-2,1,1,3.0,123
inference-imagenet-13824,47636,infer-imagenet-2,1,1,2.0,7009
inference-ncf-13825,47637,infer-ncf-1,1,1,17.0,2016
inference-yolov3-13826,47637,infer-yolov3-3,1,1,9.0,1489
inference-deepspeech2-13827,47638,infer-deepspeech2-1,1,1,5.0,318
inference-imagenet-13828,47641,infer-imagenet-3,1,1,5.0,8769
inference-imagenet-13829,47643,infer-imagenet-1,1,1,19.0,8916
inference-bert-13830,47643,infer-bert-1,1,1,4.0,1023
inference-deepspeech2-13831,47646,infer-deepspeech2-3,1,1,3.0,294
inference-imagenet-13832,47657,infer-imagenet-3,1,1,17.0,3075
inference-bert-13833,47663,infer-bert-2,1,1,4.0,1667
inference-bert-13834,47664,infer-bert-2,1,1,12.0,1072
inference-imagenet-13835,47666,infer-imagenet-2,1,1,10.0,6781
inference-imagenet-13836,47667,infer-imagenet-2,1,1,17.0,1935
inference-ncf-13837,47668,infer-ncf-1,1,1,16.0,1146
inference-bert-13838,47668,infer-bert-3,1,1,11.0,164
inference-deepspeech2-13839,47670,infer-deepspeech2-2,1,1,18.0,227
inference-ncf-13840,47672,infer-ncf-2,1,1,17.0,192
inference-imagenet-13841,47677,infer-imagenet-2,1,1,5.0,1935
inference-deepspeech2-13842,47681,infer-deepspeech2-2,1,1,15.0,13
inference-deepspeech2-13843,47681,infer-deepspeech2-3,1,1,1.0,584
inference-ncf-13844,47682,infer-ncf-3,1,1,13.0,625
inference-yolov3-13845,47700,infer-yolov3-2,1,1,16.0,979
inference-imagenet-13846,47700,infer-imagenet-3,1,1,6.0,4488
inference-bert-13847,47707,infer-bert-3,1,1,15.0,1721
inference-yolov3-13848,47714,infer-yolov3-2,1,1,13.0,4736
inference-ncf-13849,47716,infer-ncf-3,1,1,18.0,3146
inference-yolov3-13850,47718,infer-yolov3-1,1,1,17.0,2447
inference-ncf-13851,47730,infer-ncf-3,1,1,11.0,2985
inference-cifar10-13852,47732,infer-cifar10-3,1,1,9.0,7028
inference-deepspeech2-13853,47735,infer-deepspeech2-2,1,1,13.0,369
inference-ncf-13854,47736,infer-ncf-3,1,1,1.0,1399
inference-bert-13855,47741,infer-bert-2,1,1,11.0,731
inference-deepspeech2-13856,47742,infer-deepspeech2-3,1,1,11.0,330
inference-deepspeech2-13857,47746,infer-deepspeech2-3,1,1,1.0,318
inference-bert-13858,47748,infer-bert-2,1,1,10.0,2221
inference-ncf-13859,47750,infer-ncf-3,1,1,14.0,4355
inference-yolov3-13860,47750,infer-yolov3-3,1,1,16.0,576
inference-cifar10-13861,47756,infer-cifar10-3,1,1,18.0,5285
inference-deepspeech2-13862,47759,infer-deepspeech2-1,1,1,17.0,47
inference-ncf-13863,47763,infer-ncf-3,1,1,4.0,431
inference-yolov3-13864,47767,infer-yolov3-2,1,1,18.0,4505
inference-cifar10-13865,47770,infer-cifar10-2,1,1,9.0,6098
inference-yolov3-13866,47771,infer-yolov3-2,1,1,9.0,1264
inference-yolov3-13868,47774,infer-yolov3-3,1,1,11.0,4594
inference-bert-13867,47774,infer-bert-2,1,1,3.0,3599
inference-deepspeech2-13869,47777,infer-deepspeech2-2,1,1,15.0,113
inference-ncf-13870,47777,infer-ncf-1,1,1,7.0,180
inference-cifar10-13871,47789,infer-cifar10-2,1,1,6.0,2735
inference-ncf-13872,47805,infer-ncf-1,1,1,9.0,2953
inference-cifar10-13873,47821,infer-cifar10-2,1,1,12.0,4022
inference-ncf-13874,47822,infer-ncf-3,1,1,6.0,4826
inference-imagenet-13875,47829,infer-imagenet-1,1,1,15.0,1616
inference-imagenet-13876,47831,infer-imagenet-1,1,1,4.0,543
inference-ncf-13877,47835,infer-ncf-3,1,1,12.0,1420
inference-bert-13878,47841,infer-bert-2,1,1,2.0,1072
inference-imagenet-13879,47842,infer-imagenet-1,1,1,7.0,8282
inference-ncf-13880,47844,infer-ncf-2,1,1,1.0,4160
inference-bert-13881,47846,infer-bert-2,1,1,4.0,477
inference-deepspeech2-13882,47846,infer-deepspeech2-1,1,1,16.0,846
inference-imagenet-13883,47847,infer-imagenet-2,1,1,5.0,1035
inference-cifar10-13884,47849,infer-cifar10-3,1,1,7.0,4024
inference-cifar10-13885,47849,infer-cifar10-3,1,1,15.0,2063
inference-bert-13886,47851,infer-bert-2,1,1,1.0,1190
inference-ncf-13887,47852,infer-ncf-2,1,1,2.0,2575
inference-ncf-13888,47854,infer-ncf-1,1,1,7.0,801
inference-deepspeech2-13889,47856,infer-deepspeech2-3,1,1,17.0,686
inference-ncf-13890,47860,infer-ncf-1,1,1,16.0,4247
inference-bert-13891,47862,infer-bert-2,1,1,11.0,4880
inference-ncf-13892,47862,infer-ncf-1,1,1,8.0,3117
inference-yolov3-13893,47863,infer-yolov3-1,1,1,16.0,4188
inference-yolov3-13894,47866,infer-yolov3-1,1,1,6.0,4880
inference-bert-13895,47868,infer-bert-1,1,1,11.0,4927
inference-yolov3-13896,47869,infer-yolov3-3,1,1,3.0,3250
inference-deepspeech2-13897,47874,infer-deepspeech2-1,1,1,10.0,903
inference-bert-13898,47876,infer-bert-2,1,1,6.0,3599
inference-ncf-13899,47877,infer-ncf-1,1,1,14.0,4023
inference-cifar10-13900,47897,infer-cifar10-1,1,1,19.0,2472
inference-cifar10-13901,47897,infer-cifar10-1,1,1,4.0,1973
inference-imagenet-13902,47899,infer-imagenet-2,1,1,12.0,9023
inference-cifar10-13903,47902,infer-cifar10-2,1,1,9.0,4947
inference-ncf-13904,47904,infer-ncf-1,1,1,9.0,1721
inference-imagenet-13905,47905,infer-imagenet-1,1,1,19.0,9125
inference-imagenet-13906,47908,infer-imagenet-2,1,1,11.0,6571
inference-cifar10-13907,47909,infer-cifar10-3,1,1,11.0,5285
inference-deepspeech2-13908,47931,infer-deepspeech2-3,1,1,7.0,903
inference-deepspeech2-13909,47936,infer-deepspeech2-2,1,1,12.0,587
inference-ncf-13910,47938,infer-ncf-3,1,1,3.0,2435
inference-ncf-13911,47949,infer-ncf-2,1,1,15.0,258
inference-ncf-13912,47956,infer-ncf-3,1,1,1.0,3407
inference-bert-13913,47957,infer-bert-2,1,1,14.0,3547
inference-bert-13914,47965,infer-bert-3,1,1,11.0,2818
inference-imagenet-13915,47968,infer-imagenet-2,1,1,17.0,9648
inference-imagenet-13916,47977,infer-imagenet-3,1,1,18.0,3595
inference-bert-13917,47979,infer-bert-2,1,1,5.0,731
inference-ncf-13918,47980,infer-ncf-3,1,1,15.0,4247
inference-deepspeech2-13919,47984,infer-deepspeech2-3,1,1,6.0,244
inference-imagenet-13920,47986,infer-imagenet-1,1,1,17.0,1616
inference-cifar10-13921,47990,infer-cifar10-2,1,1,7.0,2027
inference-imagenet-13922,47994,infer-imagenet-1,1,1,4.0,7962
inference-ncf-13923,47995,infer-ncf-3,1,1,4.0,431
inference-imagenet-13924,48000,infer-imagenet-3,1,1,12.0,9342
inference-imagenet-13925,48005,infer-imagenet-3,1,1,17.0,2664
inference-ncf-13926,48007,infer-ncf-1,1,1,7.0,831
inference-imagenet-13927,48016,infer-imagenet-3,1,1,12.0,6923
inference-cifar10-13928,48019,infer-cifar10-2,1,1,7.0,809
inference-ncf-13929,48021,infer-ncf-3,1,1,19.0,2193
inference-ncf-13930,48026,infer-ncf-2,1,1,2.0,1922
inference-yolov3-13931,48028,infer-yolov3-1,1,1,2.0,3204
inference-yolov3-13932,48028,infer-yolov3-1,1,1,14.0,4743
inference-deepspeech2-13933,48040,infer-deepspeech2-3,1,1,18.0,988
inference-cifar10-13934,48040,infer-cifar10-2,1,1,1.0,7495
inference-yolov3-13935,48045,infer-yolov3-2,1,1,9.0,4868
inference-bert-13936,48045,infer-bert-3,1,1,18.0,2818
inference-yolov3-13937,48046,infer-yolov3-1,1,1,10.0,1626
inference-ncf-13938,48055,infer-ncf-2,1,1,6.0,418
inference-imagenet-13939,48064,infer-imagenet-3,1,1,5.0,4963
inference-yolov3-13940,48067,infer-yolov3-1,1,1,11.0,2447
inference-bert-13941,48072,infer-bert-3,1,1,18.0,3735
inference-cifar10-13942,48074,infer-cifar10-3,1,1,15.0,1973
inference-yolov3-13943,48079,infer-yolov3-3,1,1,4.0,1648
inference-deepspeech2-13944,48080,infer-deepspeech2-2,1,1,14.0,354
inference-bert-13945,48083,infer-bert-2,1,1,4.0,2663
inference-yolov3-13946,48091,infer-yolov3-3,1,1,4.0,3217
inference-cifar10-13947,48092,infer-cifar10-3,1,1,12.0,6105
inference-cifar10-13948,48093,infer-cifar10-2,1,1,1.0,3172
inference-deepspeech2-13949,48094,infer-deepspeech2-2,1,1,7.0,47
inference-imagenet-13950,48097,infer-imagenet-3,1,1,11.0,8024
inference-yolov3-13951,48099,infer-yolov3-3,1,1,3.0,467
inference-bert-13952,48102,infer-bert-2,1,1,10.0,1654
inference-yolov3-13953,48105,infer-yolov3-3,1,1,16.0,4505
inference-yolov3-13954,48107,infer-yolov3-2,1,1,9.0,2581
inference-cifar10-13955,48108,infer-cifar10-3,1,1,19.0,9255
inference-imagenet-13956,48111,infer-imagenet-3,1,1,3.0,117
inference-yolov3-13957,48116,infer-yolov3-3,1,1,12.0,860
inference-bert-13958,48117,infer-bert-2,1,1,5.0,1206
inference-bert-13959,48122,infer-bert-2,1,1,2.0,3333
inference-deepspeech2-13960,48134,infer-deepspeech2-1,1,1,14.0,971
inference-yolov3-13962,48137,infer-yolov3-3,1,1,1.0,3998
inference-cifar10-13961,48137,infer-cifar10-3,1,1,7.0,7852
inference-yolov3-13963,48138,infer-yolov3-2,1,1,7.0,2063
inference-imagenet-13964,48141,infer-imagenet-3,1,1,6.0,8517
inference-yolov3-13965,48141,infer-yolov3-2,1,1,3.0,4368
inference-ncf-13966,48143,infer-ncf-2,1,1,18.0,1367
inference-ncf-13967,48148,infer-ncf-2,1,1,19.0,1706
inference-yolov3-13968,48149,infer-yolov3-3,1,1,2.0,4466
inference-imagenet-13969,48150,infer-imagenet-1,1,1,18.0,543
inference-bert-13970,48153,infer-bert-3,1,1,15.0,872
inference-cifar10-13971,48157,infer-cifar10-1,1,1,4.0,3899
inference-deepspeech2-13972,48164,infer-deepspeech2-2,1,1,1.0,584
inference-yolov3-13973,48168,infer-yolov3-2,1,1,19.0,38
inference-cifar10-13974,48173,infer-cifar10-1,1,1,9.0,963
inference-cifar10-13975,48174,infer-cifar10-3,1,1,2.0,809
inference-bert-13976,48177,infer-bert-3,1,1,17.0,4862
inference-imagenet-13977,48184,infer-imagenet-1,1,1,11.0,4644
inference-deepspeech2-13978,48189,infer-deepspeech2-3,1,1,10.0,113
inference-yolov3-13979,48193,infer-yolov3-2,1,1,10.0,576
inference-ncf-13980,48202,infer-ncf-1,1,1,14.0,3144
inference-yolov3-13981,48205,infer-yolov3-1,1,1,16.0,4410
inference-ncf-13982,48212,infer-ncf-3,1,1,9.0,1042
inference-yolov3-13983,48212,infer-yolov3-2,1,1,5.0,1635
inference-cifar10-13984,48219,infer-cifar10-3,1,1,1.0,2063
inference-bert-13985,48221,infer-bert-2,1,1,14.0,742
inference-yolov3-13986,48228,infer-yolov3-1,1,1,15.0,954
inference-deepspeech2-13987,48228,infer-deepspeech2-3,1,1,15.0,638
inference-bert-13988,48229,infer-bert-2,1,1,9.0,2012
inference-cifar10-13989,48230,infer-cifar10-3,1,1,9.0,4231
inference-bert-13990,48236,infer-bert-2,1,1,4.0,181
inference-imagenet-13991,48237,infer-imagenet-2,1,1,10.0,9376
inference-bert-13992,48238,infer-bert-2,1,1,17.0,477
inference-deepspeech2-13993,48243,infer-deepspeech2-2,1,1,9.0,98
inference-imagenet-13994,48250,infer-imagenet-2,1,1,16.0,4963
inference-bert-13995,48258,infer-bert-1,1,1,9.0,477
inference-deepspeech2-13996,48262,infer-deepspeech2-3,1,1,17.0,103
inference-ncf-13997,48266,infer-ncf-2,1,1,6.0,1146
inference-cifar10-13998,48270,infer-cifar10-1,1,1,14.0,4718
inference-deepspeech2-13999,48272,infer-deepspeech2-3,1,1,1.0,988
inference-bert-14000,48273,infer-bert-3,1,1,10.0,1536
inference-imagenet-14001,48274,infer-imagenet-2,1,1,6.0,8
inference-imagenet-14002,48274,infer-imagenet-3,1,1,6.0,8359
inference-yolov3-14003,48277,infer-yolov3-1,1,1,18.0,2581
inference-bert-14004,48284,infer-bert-2,1,1,15.0,434
inference-bert-14005,48288,infer-bert-3,1,1,2.0,4851
inference-deepspeech2-14006,48290,infer-deepspeech2-3,1,1,18.0,686
inference-ncf-14007,48291,infer-ncf-3,1,1,12.0,4959
inference-deepspeech2-14008,48297,infer-deepspeech2-1,1,1,9.0,903
inference-imagenet-14009,48298,infer-imagenet-1,1,1,15.0,8769
inference-ncf-14011,48299,infer-ncf-3,1,1,15.0,1395
inference-deepspeech2-14010,48299,infer-deepspeech2-1,1,1,6.0,784
inference-ncf-14012,48300,infer-ncf-1,1,1,7.0,3703
inference-deepspeech2-14013,48302,infer-deepspeech2-2,1,1,10.0,514
inference-bert-14014,48302,infer-bert-3,1,1,17.0,2284
inference-ncf-14015,48303,infer-ncf-3,1,1,19.0,1146
inference-bert-14016,48304,infer-bert-3,1,1,13.0,2397
inference-bert-14017,48309,infer-bert-2,1,1,17.0,2667
inference-imagenet-14018,48315,infer-imagenet-3,1,1,5.0,3197
inference-deepspeech2-14019,48316,infer-deepspeech2-1,1,1,17.0,791
inference-deepspeech2-14020,48318,infer-deepspeech2-1,1,1,14.0,507
inference-yolov3-14021,48318,infer-yolov3-1,1,1,6.0,3530
inference-yolov3-14022,48330,infer-yolov3-3,1,1,3.0,4844
inference-yolov3-14023,48331,infer-yolov3-2,1,1,8.0,3217
inference-yolov3-14024,48332,infer-yolov3-2,1,1,18.0,1333
inference-deepspeech2-14025,48334,infer-deepspeech2-2,1,1,1.0,176
inference-yolov3-14026,48335,infer-yolov3-2,1,1,13.0,977
inference-deepspeech2-14027,48338,infer-deepspeech2-2,1,1,13.0,360
inference-cifar10-14028,48338,infer-cifar10-2,1,1,7.0,5571
inference-deepspeech2-14029,48340,infer-deepspeech2-3,1,1,8.0,354
inference-bert-14030,48348,infer-bert-3,1,1,7.0,1035
inference-cifar10-14031,48349,infer-cifar10-1,1,1,18.0,1468
inference-bert-14032,48354,infer-bert-3,1,1,9.0,1206
inference-imagenet-14033,48355,infer-imagenet-2,1,1,6.0,4876
inference-bert-14034,48369,infer-bert-2,1,1,11.0,4336
inference-deepspeech2-14035,48372,infer-deepspeech2-2,1,1,18.0,330
inference-yolov3-14036,48376,infer-yolov3-3,1,1,2.0,2627
inference-deepspeech2-14037,48378,infer-deepspeech2-1,1,1,11.0,297
inference-imagenet-14038,48380,infer-imagenet-1,1,1,9.0,9342
inference-yolov3-14039,48389,infer-yolov3-2,1,1,6.0,395
inference-yolov3-14040,48389,infer-yolov3-3,1,1,13.0,4743
inference-deepspeech2-14041,48392,infer-deepspeech2-3,1,1,6.0,431
inference-bert-14042,48393,infer-bert-2,1,1,17.0,1463
inference-imagenet-14043,48395,infer-imagenet-1,1,1,16.0,8
inference-cifar10-14044,48404,infer-cifar10-1,1,1,19.0,2470
inference-ncf-14045,48405,infer-ncf-3,1,1,16.0,3146
inference-cifar10-14046,48411,infer-cifar10-1,1,1,14.0,2483
inference-yolov3-14047,48411,infer-yolov3-1,1,1,12.0,1648
inference-bert-14048,48417,infer-bert-3,1,1,18.0,477
inference-bert-14049,48418,infer-bert-2,1,1,15.0,1216
inference-bert-14050,48425,infer-bert-3,1,1,17.0,1463
inference-yolov3-14051,48425,infer-yolov3-2,1,1,13.0,2074
inference-yolov3-14052,48428,infer-yolov3-1,1,1,2.0,1104
inference-imagenet-14053,48430,infer-imagenet-1,1,1,5.0,9780
inference-imagenet-14054,48434,infer-imagenet-1,1,1,9.0,5362
inference-ncf-14055,48456,infer-ncf-2,1,1,8.0,4791
inference-yolov3-14056,48459,infer-yolov3-1,1,1,8.0,2858
inference-bert-14057,48465,infer-bert-3,1,1,17.0,4058
inference-imagenet-14058,48470,infer-imagenet-2,1,1,3.0,8590
inference-yolov3-14059,48472,infer-yolov3-3,1,1,19.0,1716
inference-bert-14060,48480,infer-bert-2,1,1,3.0,4048
inference-imagenet-14061,48480,infer-imagenet-1,1,1,1.0,1804
inference-yolov3-14062,48481,infer-yolov3-1,1,1,9.0,1096
inference-bert-14063,48484,infer-bert-3,1,1,7.0,4880
inference-cifar10-14064,48484,infer-cifar10-1,1,1,5.0,809
inference-ncf-14065,48489,infer-ncf-3,1,1,10.0,715
inference-deepspeech2-14066,48489,infer-deepspeech2-1,1,1,1.0,784
inference-deepspeech2-14067,48491,infer-deepspeech2-3,1,1,5.0,514
inference-bert-14068,48495,infer-bert-3,1,1,1.0,4282
inference-deepspeech2-14069,48496,infer-deepspeech2-1,1,1,15.0,227
inference-cifar10-14070,48497,infer-cifar10-3,1,1,12.0,7677
inference-imagenet-14071,48498,infer-imagenet-3,1,1,16.0,3075
inference-ncf-14072,48502,infer-ncf-3,1,1,4.0,3388
inference-yolov3-14074,48506,infer-yolov3-1,1,1,17.0,3250
inference-imagenet-14073,48506,infer-imagenet-2,1,1,12.0,4488
inference-imagenet-14075,48515,infer-imagenet-2,1,1,5.0,4080
inference-ncf-14076,48520,infer-ncf-3,1,1,19.0,3407
inference-cifar10-14077,48520,infer-cifar10-2,1,1,8.0,8453
inference-imagenet-14078,48522,infer-imagenet-2,1,1,17.0,943
inference-ncf-14079,48524,infer-ncf-3,1,1,16.0,2265
inference-bert-14080,48526,infer-bert-3,1,1,2.0,3547
inference-bert-14081,48527,infer-bert-3,1,1,15.0,2663
inference-deepspeech2-14082,48530,infer-deepspeech2-2,1,1,10.0,5
inference-cifar10-14083,48530,infer-cifar10-3,1,1,3.0,1662
inference-cifar10-14084,48533,infer-cifar10-1,1,1,1.0,9448
inference-deepspeech2-14085,48543,infer-deepspeech2-2,1,1,10.0,161
inference-imagenet-14086,48545,infer-imagenet-2,1,1,11.0,3075
inference-imagenet-14087,48549,infer-imagenet-2,1,1,11.0,3278
inference-imagenet-14088,48550,infer-imagenet-1,1,1,9.0,3888
inference-deepspeech2-14089,48567,infer-deepspeech2-1,1,1,5.0,461
inference-imagenet-14090,48572,infer-imagenet-1,1,1,12.0,4503
inference-yolov3-14091,48575,infer-yolov3-1,1,1,7.0,1135
inference-deepspeech2-14092,48576,infer-deepspeech2-3,1,1,14.0,47
inference-ncf-14093,48578,infer-ncf-3,1,1,17.0,1010
inference-ncf-14094,48582,infer-ncf-3,1,1,7.0,1706
inference-cifar10-14095,48582,infer-cifar10-1,1,1,5.0,7028
inference-yolov3-14096,48582,infer-yolov3-3,1,1,6.0,4639
inference-cifar10-14097,48584,infer-cifar10-1,1,1,12.0,1889
inference-deepspeech2-14098,48594,infer-deepspeech2-1,1,1,7.0,587
inference-bert-14099,48595,infer-bert-1,1,1,6.0,1721
inference-bert-14100,48596,infer-bert-2,1,1,16.0,847
inference-yolov3-14101,48604,infer-yolov3-3,1,1,4.0,2447
inference-ncf-14102,48607,infer-ncf-1,1,1,8.0,904
inference-ncf-14103,48617,infer-ncf-1,1,1,19.0,943
inference-ncf-14104,48622,infer-ncf-2,1,1,8.0,2950
inference-deepspeech2-14105,48623,infer-deepspeech2-2,1,1,1.0,49
inference-bert-14106,48626,infer-bert-1,1,1,17.0,4372
inference-cifar10-14107,48627,infer-cifar10-3,1,1,16.0,7444
inference-yolov3-14108,48629,infer-yolov3-1,1,1,8.0,4466
inference-yolov3-14109,48629,infer-yolov3-1,1,1,1.0,4594
inference-deepspeech2-14110,48633,infer-deepspeech2-3,1,1,18.0,955
inference-imagenet-14111,48634,infer-imagenet-2,1,1,6.0,8679
inference-ncf-14112,48635,infer-ncf-2,1,1,18.0,539
inference-imagenet-14113,48637,infer-imagenet-2,1,1,16.0,7792
inference-deepspeech2-14114,48642,infer-deepspeech2-1,1,1,19.0,562
inference-ncf-14115,48643,infer-ncf-1,1,1,3.0,360
inference-cifar10-14116,48654,infer-cifar10-3,1,1,12.0,7028
inference-bert-14117,48655,infer-bert-2,1,1,8.0,1788
inference-yolov3-14118,48656,infer-yolov3-2,1,1,2.0,403
inference-bert-14119,48661,infer-bert-2,1,1,6.0,584
inference-imagenet-14120,48671,infer-imagenet-2,1,1,11.0,3696
inference-bert-14121,48676,infer-bert-2,1,1,8.0,1650
inference-ncf-14122,48677,infer-ncf-3,1,1,5.0,2107
inference-deepspeech2-14123,48680,infer-deepspeech2-1,1,1,2.0,161
inference-cifar10-14124,48682,infer-cifar10-2,1,1,18.0,8434
inference-imagenet-14125,48684,infer-imagenet-3,1,1,4.0,5926
inference-imagenet-14126,48689,infer-imagenet-3,1,1,19.0,9039
inference-ncf-14127,48697,infer-ncf-2,1,1,8.0,4692
inference-ncf-14128,48698,infer-ncf-1,1,1,4.0,91
inference-imagenet-14129,48710,infer-imagenet-3,1,1,14.0,1935
inference-cifar10-14130,48713,infer-cifar10-1,1,1,16.0,5285
inference-deepspeech2-14131,48714,infer-deepspeech2-3,1,1,7.0,971
inference-imagenet-14132,48721,infer-imagenet-1,1,1,2.0,1553
inference-imagenet-14133,48722,infer-imagenet-3,1,1,11.0,7430
inference-ncf-14134,48723,infer-ncf-3,1,1,12.0,1400
